"운영형태","관리기관명","주차장명","주차장관리번호","소재지지번주소","소재지도로명주소","전화번호","주차장유형","주차구획수","평일운영시작시각","평일운영종료시각","토요일운영시작시각","토요일운영종료시각","공휴일운영시작시각","공휴일운영종료시각","급지구분","주차기본요금","1일주차권요금","월정기권요금","위도","경도","데이터기준일자","주차장구분","부제시행구분","운영요일","요금정보","주차기본시간","추가단위시간","추가단위요금","1일주차권요금적용시간","결제방법","특기사항","실시간주차면수"
"민간위탁","부산광역시 서구청","망양노외공영주차장","2007011191","-","서구 동대신1동 11-15","051-240-4512","노외","103","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.025","35.112","10/25/2018","공영","-","-","-","10","10","100","-","-","-","-"
"시설관리공단위탁","부산광역시 중구청","자갈치매립지","2016000002","-","중구 남포동1가 62-33 44-10외 5(지적정리후)","051-231-5223","노외","18","00:00","24:00","00:00","24:00","00:00","24:00","1","700","21000","0","-","-","06/16/2016","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 중구청","신창 노외공영주차장","2017000001","중구 광복로35번길 35 (중구 신창동3가 39-0) 신창공영주차장","-","600-4556","노외","44","00:00","24:00","00:00","24:00","00:00","24:00","1","700","21000","310000","-","-","11/05/2018","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 중구청","중앙동 교보생명 옆 노상공영주차장","2007001118","중구 중앙대로116번길 12 (중앙동4가 85-1)  일원","-","600-4556","노상","40","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.038","35.107","03/09/2020","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","중앙동 KT 뒤 노상공영주차장","2007001156","중구 충장대로5번길 69 (중앙동4가 76-7)  일원","-","600-4556","노상","58","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.0385428","35.1113412","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","중앙동 마린센터 노상공영주차장","2007001151","중구 충장대로5번길 72 (중앙동4가 75-1)  일원","-","600-4556","노상","45","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.039","35.111","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"구(군)직영","부산광역시 중구청","대청(친환경 스카이웨이)","2012000003","-","중구 대청동4가 2-119","010-2874-4185","노외","78","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","-","-","09/28/2016","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 중구청","부평 노외공영주차장","2012000004","중구 중구로33번길 32 (부평동2가 18-2)","-","051-243-1128","노외","85","00:00","24:00","00:00","24:00","00:00","24:00","1","700","21000","310000","-","-","11/05/2018","공영","-","-","-","10","10","700","-","-","-","2"
"민간위탁","부산광역시 중구청","롯데광복점 뒤","2014000001","-","중구 중앙동7가 77-8","010-3587-7878","노상","45","08:00","19:00","08:00","19:00","10:00","18:00","2","300","8000","0","129.038","35.098","06/16/2016","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 중구청","자갈치보수복개천 노외공영주차장","2019000003","중구 구덕로 93 (남포동6가 118)","-","600-4556","노외","149","00:00","24:00","00:00","24:00","00:00","24:00","1","700","21000","310000","-","-","02/14/2019","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 중구청","건어물시장 노상공영주차장","2018000001","중구   일원","-","254-3311","노상","8","08:00","19:00","08:00","19:00","08:00","19:00","1","700","0","0","-","-","11/05/2018","공영","-","-","-","10","10","700","-","-","-","-"
"시설관리공단위탁","부산광역시 중구청","남항 항만부지 공영주차장","2019000001","중구","-","231-5223","노외","63","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","01/29/2019","공영","-","-","-","10","10","-","-","-","-","-"
"시설관리공단위탁","부산광역시 중구청","롯데광복점 뒤 2번","2019000002","중구","-","860-7752","노상","22","08:00","19:00","08:00","19:00","10:00","18:00","2","300","8000","0","-","-","01/29/2019","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 중구청","국제시장로 1구간 노상공영주차장","2007001071","중구 중구로 32 (신창동4가 60-3)  일원","-","245-7389","노상","29","10:00","21:00","10:00","21:00","10:00","21:00","1","700","0","0","129.028","35.101","11/05/2018","공영","-","-","-","10","10","700","-","-","-","4"
"민간위탁","부산광역시 중구청","중부소방서 뒤 노상공영주차장","2007001134","중구 중앙대로 130 (중앙동4가 82-1) 일원","-","600-4556","노상","49","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.037","35.109","02/18/2019","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","중앙동 객화차담 밑 노상공영주차장","2007001362","중구 충장대로13번길 40 (중앙동4가 90-1)  일원","-","600-4556","노상","68","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.038","35.108","03/09/2020","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","유창빌딩 앞 노상공영주차장","2007001212","중구 중앙대로 72 (중앙동4가 25-2)  일원","-","010-3563-0056","노상","20","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.037","35.104","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","부산우체국 뒤 노상공영주차장","2007001112","중구 해관로 84-2 (중앙동4가 63-1)  일원","-","600-4556","노상","42","09:00","20:00","09:00","20:00","09:00","20:00","1","500","0","0","129.036","35.106","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","보수 복개천 노상공영주차장","2007001205","중구 보수대로 42 (부평동3가 58-3)  일원","-","600-4556","노상","24","09:00","20:00","00:00","00:00","00:00","00:00","2","300","8000","0","129.024","35.101","11/05/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 중구청","국제회관 옆 노상공영주차장","2007001006","중구 대교로 103 (중앙동6가 79-9)  일원","-","600-4556","노상","23","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.0374690","35.0994154","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","영주 노외공영주차장","2007011036","중구 동영로 58 (영주동 462-51)","-","600-4556","노외","43","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.032","35.111","11/05/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","아미까치노외공영주차장","2007011085","서구 까치고개로128번가길 51 (아미동2가 249-2)","-","051-240-4512","노외","69","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.01","35.104","10/25/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","남부민2동노외공영주차장","2007011087","서구 남부민로 75 (남부민동 595-2)","-","051-240-4512","노외","149","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.021","35.084","10/25/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","구덕꽃마을노외공영주차장","2007011127","서구 꽃마을로156번길 12 (서대신동3가  산15-1)","-","051-240-4512","노외","130","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.008","35.127","11/01/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","구덕노외공영주차장","2007011175","서구 대신로 127 (서대신동3가 92)","-","051-240-4512","노외","96","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.014","35.118","10/23/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","남부민2동제3노상공영주차장","2007001857","-","서구 남부민2동 705","051-240-4555","노상","14","07:00","20:00","07:00","20:00","00:00","00:00","2","300","8000","160000","129.026","35.085","07/05/2019","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 서구청","남부민1동제1노상공영","2007001214","-","서구 남부민1동 689-3","051-240-4555","노상","14","06:00","18:00","06:00","18:00","00:00","00:00","2","300","8000","160000","129.025","35.092","10/23/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 서구청","부민동제4노상공영주차장","2007001271","-","서구 부민동 66-1","051-240-4555","노상","22","08:00","21:00","08:00","21:00","00:00","00:00","2","300","8000","160000","129.018","35.106","10/23/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 서구청","아미초등학교지하공영주차장","2010000002","서구 해돋이로 241 (아미동2가 89)","-","051-240-4512","노외","76","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.016","35.098","10/25/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 서구청","부민동제2노외공영주차장","2011000001","서구 임시수도기념로 37 (부민동3가 36-1)","-","051-240-4512","노외","30","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.018","35.103","10/25/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 중구청","용두산 노외공영주차장","2007011162","중구 대청로 120 (대청동1가 43-1)","-","600-4556","노외","292","00:00","24:00","00:00","24:00","00:00","24:00","1","500","15000","240000","129.033","35.103","02/18/2019","공영","-","-","-","10","10","500","-","-","-","128"
"민간위탁","부산광역시 중구청","광복로 부평동구간 노상공영주차장","2007001308","중구 광복로 13 (부평동1가 35-11)  일원","-","600-4556","노상","17","10:00","21:00","10:00","21:00","10:00","21:00","1","700","0","0","129.0264822","35.1","02/18/2019","공영","-","-","-","10","10","700","-","-","-","6"
"민간위탁","부산광역시 중구청","동주여고 앞 노상공영주차장","2007001069","중구 광복중앙로 22-1 (광복동3가 1-3)  일원","-","600-4556","노상","27","10:00","21:00","10:00","21:00","10:00","21:00","1","700","0","0","129.031","35.101","11/05/2018","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 중구청","보수 노외공영주차장","2007011099","중구 중구로75번길 25 (보수동1가 146-18)","-","600-4556","노외","34","00:00","24:00","00:00","24:00","00:00","24:00","4","100","2400","52000","129.028","35.104","11/05/2018","공영","-","-","-","10","10","100","-","-","-","-"
"민간위탁","부산광역시 중구청","자갈치시장 앞 노상공영주차장","2009000004","중구 자갈치해안로 52 (남포동4가 37-1) 일원","-","245-2594","노상","30","10:00","21:00","10:00","21:00","10:00","21:00","1","700","0","0","-","-","02/18/2019","공영","-","-","-","10","10","700","-","-","-","-"
"민간위탁","부산광역시 중구청","보수종합시장 노외공영주차장","2012000001","중구 보수대로106번길 27 (보수동3가 45)","-","051-255-3601","노외","10","00:00","24:00","00:00","24:00","00:00","24:00","2","300","8000","160000","-","-","11/14/2018","공영","-","-","-","10","10","300","-","-","-","-"
"민간위탁","부산광역시 중구청","신한은행 부산금융센터 뒤 노상공영주차장","2007001320","중구 해관로 7 (동광동1가 2)  일원","-","600-4556","노상","13","09:00","20:00","00:00","00:00","00:00","00:00","1","500","0","0","129.036","35.099","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"민간위탁","부산광역시 중구청","중앙동 노외공영주차장","2009000002","중구 대청로135번길 36 (중앙동4가 52-3)","-","600-4556","노외","29","00:00","24:00","00:00","24:00","00:00","24:00","1","500","15000","240000","129.035","35.106","11/05/2018","공영","-","-","-","10","10","500","-","-","-","-"
"구(군)직영","부산광역시 기장군청","정관읍 상업지역 노상주차장","2016000017","-","기장군 정관면 732","-","노상","46","00:00","00:00","00:00","00:00","00:00","00:00","기타","0","0","0","-","-","04/27/2016","공영","-","-","-","10","10","0","-","-","-","-"
"민간운영","부산광역시 기장군청","1구역 2소","2008000002","-","기장군 기장읍 280-2","051-792-4719","노상","12","09:00","20:00","-","-","-","-","2","200","8000","0","-","-","04/27/2016","공영","-","-","-","10","10","200","-","-","-","-"
"민간운영","부산광역시 기장군청","1구역 3소","2008000003","-","기장군 기장읍 444-1","051-792-4719","노상","13","09:00","20:00","-","-","-","-","2","200","8000","0","-","-","08/05/2014","공영","-","-","-","10","10","200","-","-","-","-"
"민간운영","부산광역시 기장군청","3구역 1소","2008000006","-","기장군 기장읍 418-12","051-792-4719","노상","24","09:00","20:00","-","-","-","-","2","200","8000","0","-","-","08/05/2014","공영","-","-","-","10","10","200","-","-","-","-"
"시설관리공단위탁","부산광역시 기장군청","기장시장 공영주차장","2018000001","기장군 읍내로94번길 9 (기장읍 대라리 70-3)","-","-","노외","216","00:00","24:00","00:00","24:00","00:00","24:00","-","-","-","-","-","-","12/06/2019","공영","-","-","-","10","10","-","-","-","-","-"
